date,massif,risque1,evolurisque1,altitude,risque2,evolurisque2,risque_maxi,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2022-12-16,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Variable,Non,Sans objet,2200,3800,2000,3000,_,0,W,10,Variable,Non,Sans objet,2100,3800,2000,3000,_,0,W,20,Pluie faible / grésille,Non,1700,2000,3700,2000,3000,_,0,W,20,1800,13
2022-12-15,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Peu nuageux,Non,Sans objet,3000,4500,2000,3000,_,0,SW,50,Pluie faible / grésille,Non,2200,2500,4500,2000,3000,S,10,SW,60,Variable,Non,Sans objet,2600,4100,2000,3000,_,0,W,30,1800,Pluie
2022-12-14,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Pluie faible / grésille,Non,2400,2700,4700,2000,3000,NW,10,NW,10,Pluies éparses,Non,2200,2500,4300,2000,3000,NW,10,NW,30,Pluies éparses,Non,2300,2600,4200,2000,3000,_,0,W,20,1800,0
2022-12-13,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Variable,Non,Sans objet,2800,4400,2000,3000,W,10,NW,60,Variable,Non,Sans objet,2800,4600,2000,3000,_,0,NW,40,Très nuageux,Non,Sans objet,2800,4500,2000,3000,_,0,W,40,1800,Pluie
2022-12-12,CERDAGNE-CANIGOU,1.0,3.0,2000.0,2.0,3.0,2.0,Peu nuageux,Non,Sans objet,1800,4100,2000,3000,_,0,W,40,Peu nuageux,Non,Sans objet,1600,4300,2000,3000,_,0,W,60,Très nuageux,Non,Sans objet,2600,4400,2000,3000,_,0,W,60,1800,0
2022-12-11,CERDAGNE-CANIGOU,1.0,3.0,2000.0,2.0,3.0,2.0,Beau temps,Non,Sans objet,1300,3400,2000,3000,W,20,NW,50,Variable,Non,Sans objet,1800,3300,2000,3000,_,0,W,40,Variable,Non,Sans objet,1800,3900,2000,3000,NW,10,W,30,1800,0
2022-12-10,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Pluie faible / grésille,Non,1700,2000,4000,2000,3000,_,0,SW,10,Averses de neige,Non,1400,1800,3800,2000,3000,NW,20,NW,30,Peu nuageux,Non,Sans objet,1800,3500,2000,3000,W,10,NW,30,1800,3
2022-12-09,CERDAGNE-CANIGOU,2.0,3.0,2000.0,2.0,3.0,2.0,Variable,Non,Sans objet,2600,4500,2000,3000,SW,10,SW,100,Variable,Non,Sans objet,2400,4200,2000,3000,W,10,W,60,Peu nuageux,Non,Sans objet,2500,4100,2000,3000,W,0,W,30,1800,Pluie
2022-12-08,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,2.0,Variable,Non,Sans objet,2400,4200,2000,3000,_,0,W,30,Très nuageux,Non,Sans objet,2500,4300,2000,3000,_,0,W,40,Pluies éparses,Non,2200,2400,4500,2000,3000,_,0,SW,60,1800,0
2022-12-07,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Eclaircies,Non,Sans objet,2400,4100,2000,3000,_,0,W,20,Eclaircies,Non,Sans objet,2400,4100,2000,3000,_,0,W,20,Eclaircies,Non,Sans objet,2500,4100,2000,3000,_,0,W,30,1800,0
2022-12-06,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Très nuageux,Non,Sans objet,2600,4200,2000,3000,SW,10,SW,50,Variable,Non,Sans objet,2600,4200,2000,3000,_,0,SW,40,Peu nuageux,Non,Sans objet,2500,4200,2000,3000,_,0,W,20,1800,0
2022-12-04,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Très nuageux,Non,Sans objet,1700,3200,2000,3000,_,0,SW,60,Neige faible,Non,1200,1600,3100,2000,3000,S,10,SW,60,Variable,Non,Sans objet,1700,3100,2000,3000,_,0,SW,50,1800,1
2022-12-03,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Eclaircies,Non,Sans objet,1600,3400,2000,3000,_,0,SW,20,Eclaircies,Non,Sans objet,1800,3300,2000,3000,_,0,SW,20,Eclaircies,Non,Sans objet,1800,3400,2000,3000,_,0,S,30,1800,0
2022-12-02,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,1600,3400,2000,3000,_,0,S,10,Beau temps,Non,Sans objet,1800,3300,2000,3000,_,0,SW,10,Peu nuageux,Non,Sans objet,1800,3400,2000,3000,_,0,SW,20,1800,0
2022-12-01,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,1850,3400,2000,3000,_,0,NE,10,Peu nuageux,Non,Sans objet,1700,3500,2000,3000,NW,10,N,20,Variable,Non,Sans objet,1800,3300,2000,3000,_,0,NW,10,1800,0
2022-11-30,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Très nuageux,Non,Sans objet,1400,3400,2000,3000,NW,10,N,30,Beau temps,Non,Sans objet,1800,3400,2000,3000,SW,10,NW,10,Beau temps,Non,Sans objet,1800,3500,2000,3000,_,0,NW,10,1800,5
2022-11-29,CERDAGNE-CANIGOU,1.0,2.0,2000.0,1.0,3.0,1.0,Peu nuageux,Non,Sans objet,1800,3500,2000,3000,NW,30,NW,70,Peu nuageux,Non,Sans objet,1600,3300,2000,3000,NW,20,NW,70,Averses de neige,Non,1200,1500,3400,2000,3000,NW,30,NW,90,1800,5
2022-11-28,CERDAGNE-CANIGOU,2.0,2.0,2000.0,2.0,3.0,2.0,Brume,Non,Sans objet,3000,4400,2000,3000,_,0,SW,40,Neige faible,Non,1400,1600,3500,2000,3000,NW,10,_,0,Variable,Non,Sans objet,1800,3400,2000,3000,NW,20,N,40,1800,2
2022-11-23,CERDAGNE-CANIGOU,1.0,2.0,2500.0,2.0,3.0,2.0,Variable,Non,Sans objet,2500,5000,2000,3000,NW,10,NW,80,Averses de pluie,Non,2800,3100,5200,2000,3000,NW,20,NW,90,Averses de pluie,Non,2400,2600,4600,2000,3000,W,10,NW,70,1800,Pluie
